"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"62b6885976485f1b15a1f84a";"Tombes militaires de 1870-1871";"tombes-militaires-de-1870-1871";"";"https://www.data.gouv.fr/datasets/tombes-militaires-de-1870-1871";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"La loi du 4 avril 1873 ""relative à la conservation des tombes des soldats morts pendant la dernière guerre"" (c'est-à-dire la [guerre franco-allemande de 1870](https://fr.wikipedia.org/wiki/Guerre_franco-allemande_de_1870)) permet à l’État français d'acheter des parcelles de cimetières communaux ou d'exproprier des particuliers afin d'aménager des tombes pour les restes des soldats français et allemands. Les Archives nationales conservent les dossiers d'établissement de ces tombes militaires à la fin du 19e siècle. Classés par commune, ils comportent les pièces suivantes : arrêté municipal instituant la ou les tombe(s) militaire(s), plan de l'emplacement des sépultures, pièces financières relatives aux travaux d'entourage des tombes, frais d'exhumation et ré-inhumation des corps, correspondance. Certains plans mentionnent le nombre de soldats inhumés, voire certains noms ou caractéristiques vestimentaires. Le jeu de données mis à disposition recense l'ensemble des dossiers de communes conservés aux Archives nationales, ainsi que les communes pour lesquelles des plans ou des photographies ont été identifiés dans le dossier ""général"". Un certain nombre de ces tombes et sépultures ont aujourd'hui disparu.   * Commune ancienne : nom qui figure sur les dossiers des Archives nationales * Commune actuelle * Département * Détails : présence de plan(s), photographie(s) ou dessin(s) * Code INSEE de la commune * Arrondissement ancien : tel qu'indiqué dans les cartons et l'inventaire des Archives nationales * Cote du dossier : référence aux Archives nationales * URL de la notice : renvoi vers le portail documentaire des Archives nationales * Coordonnées géographiques <br /> *Mise à jour janvier 2026* : ajout d'une colonne ""Détails"" mentionnant la présence de plans, photographies et dessins dans les dossiers ; ajout de 15 communes pour lesquelles existent des documents figurés dans le ""dossier général"", suppression du lien vers la base [Monuments aux morts](https://www.monuments-aux-morts.fr) (changement de plateforme et non-redirection des anciennes urls) et des contours géographiques des communes. ";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"1870-01-01";"1873-12-31";"fr:commune";"France";"False";"2022-06-25T06:00:25.142000";"2026-01-22T20:53:57.105000";"19e-siecle,archives,cimetiere,culture,guerre-1870-1871,histoire,ministeredelaculture,monuments-aux-morts";"False";"1";"1";"csv";"";"";"";"";"";"1.0";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"2";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"6509";"2042"
"62ba7ce5f275fa925aa1f848";"Déplacements des présidents de la République et des premiers ministres depuis 1945";"deplacements-des-presidents-de-la-republique-et-des-premiers-ministres-depuis-1945";"";"https://www.data.gouv.fr/datasets/deplacements-des-presidents-de-la-republique-et-des-premiers-ministres-depuis-1945";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Le service des voyages officiels, placé sous l'autorité de la direction générale de la Police nationale, s'occupe des mesures de sécurité autour du Président de la République et des hautes personnalités françaises, ainsi que de l'organisation des déplacements officiels. Les dossiers d'archives produits dans le cadre de ces missions sont conservés aux Archives nationales. Les différents inventaires détaillés ont permis d'établir une liste chronologique structurée et détaillée des déplacements des présidents de la République et des premiers ministres depuis 1945.    Cette liste de plus de 2750 déplacements en France et à l'étranger ne prétend pas à l'exhaustivité, mais plutôt offrir un panorama géographique et chronologique assez riche. Sont ainsi accessibles :     * pour le Président de la République : 1352 déplacements, 128 pays, pour la période 1945-2018 ;     * pour le Premier ministre : 1398 déplacements, 79 pays, pour la période 1964-2018.   Le jeu de données mis à disposition est constitué des informations suivantes :   * Fonction : Président de la République ou Premier ministre ;     * Individu ;     * Lieu : d'après le contenu de l'inventaire initial ;     * Lieu normalisé : département ou région pour la France ;     * Pays ;     * Date de début ;    * Date de fin ;     * URL(s) de la notice ;     * Cote(s) ;     * Contenu initial de l'inventaire : ce champ peut permettre d'avoir des compléments d'informations sur le type de déplacement, les différentes étapes d'un voyage (notamment à l'étranger), voire la mention de photographies.   Un accès cartographique est proposé ici, basé sur les contours de la colonne _lieu normalisé_ (sources principales utilisées : [opendatasoft](https://public.opendatasoft.com/) et [angelodlfrtr](https://gist.github.com/angelodlfrtr/cf39d7db97c335f87d22)). Les dossiers d'archives du service des voyages officiels consultables aux Archives nationales sont généralement constitués des pièces suivantes : programme détaillé du déplacement (parfois brochure imprimée), ordre des voitures officielles, plan de tables, notes et correspondance relatives à la sécurité, coupures de presse. Ces données sont à compléter avec les archives des services photographiques de la Présidence de la République et du Premier ministre, en partie numérisées :   * [reportages photographiques des chefs de l'État et des présidents de la République (1938-1959)](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_050658) ;     * [reportages photographiques de la présidence de Charles de Gaulle](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_054722) ;     * [reportages photographiques de la présidence de Georges Pompidou](https://www.siv.archives-nationales.culture.gouv.fr/siv/IR/FRAN_IR_055457) ;     * [service photographique du Premier ministre](https://www.siv.archives-nationales.culture.gouv.fr/siv/NP/FRAN_NP_000141).   Les données seront mises à jour lors des versements d'archives ultérieurs du service des voyages officiels. Mise à jour du 20/04/2023 : ajout de 102 entrées (principalement des voyages à l'étranger) pour les années 2006 à 2008 (versement d'archives 20220621) Mise à jour du 02/07/2025 : ajout de 243 entrées (essentiellement des voyages en outre-mer et à l'étranger) pour les années 2008 à 2018 (versement d'archivs 20250096)";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"True";"2022-06-28T06:00:37.543000";"2025-10-23T10:01:42.844000";"20e-siecle,21e-siecle,archives,culture,deplacement-officiel,histoire,individu,ministeredelaculture,politique,premier-ministre,president-de-la-republique";"False";"4";"4";"geojson,zip,json,csv";"";"";"";"";"";"0.78";"0";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"2";"5";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 1, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"13795";"5682"
"62cf95993d99f22480f49334";"Liste des festivals en France";"liste-des-festivals-en-france";"";"https://www.data.gouv.fr/datasets/liste-des-festivals-en-france";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Sont considérés comme festivals les événements qui répondent aux critères suivants :    \- avoir eu lieu en 2019   \- avoir connu au moins deux éditions en 2019   \- se dérouler sur plus d’une journée   \- compter au moins 5 spectacles, représentations, concerts ou projections   Le choix a été fait de retenir l’année 2019 qui devient, dans le champ culturel, l’année-repère ante pandémie. Source : Cartographie nationale, Ministère de la Culture, Deps-doc / France festivals / Cepel, 2022 NB : en l'absence d'adresse postale, le festival est géolocalisé par rapport au centroïde de la commune.";"";"irregular";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"True";"2022-07-14T06:03:37.681000";"2025-11-05T16:22:52.952000";"arts-plastiques,cinema,culture,deps-doc,festival,livre-lecture,ministeredelaculture,musique,spectacle-vivant";"False";"4";"4";"geojson,zip,json,csv";"";"";"";"";"";"0.78";"0";"0";"19";"{'2024-12': 1, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 1, '2025-05': 2, '2025-06': 0, '2025-07': 0, '2025-08': 1, '2025-09': 1, '2025-10': 2, '2025-11': 1, '2025-12': 1}";"2";"8";"{'2024-08': 1, '2024-09': 0, '2024-10': 0, '2024-11': 1, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"29097";"16087"
"62da21021d3f7025e69ef260";"Dépenses culturelles des communes";"depenses-culturelles-des-communes";"";"https://www.data.gouv.fr/datasets/depenses-culturelles-des-communes";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"**Dépenses culturelles des communes de 3 500 habitants** : dépenses culturelles de fonctionnement, dépenses culturelles d'investissement, en milliers d'euros, en euros par habitant et en pourcentage des dépenses totales pour chaque commune. NB : les dépenses de fonctionnement sont destinées au fonctionnement courant de la collectivité, de ses services et des activités culturelles qu'elle finance ; les dépenses d'investissement comprennent des opérations qui modifient la consistance ou la valeur du patrimoine de la collectivité (constructions, gros aménagements, travaux d'infrastructure, achats de biens ""durables"", etc.). Libellés des valeurs du champ ""Nature\_EPCI"" : CA (communauté d’agglomération) ; CC (communauté de communes) ; CU (communauté urbaine) ; ME (métropole) ; EPT (établissement public territorial). \ Depenses\_F : dépenses  de fonctionnement ; Depenses\_I : dépenses d'investissement. **Source** : comptes de gestion 2023 des communes, Direction générale des finances publiques, ministère chargé de l’Économie, traitement Deps-Doc, ministère de la Culture, 2025 ";"Les dépenses culturelles de 3 500 communes, en milliers d'euros, en euros par habitant et en pourcentage des dépenses totales.";"annual";"Licence Ouverte / Open Licence version 2.0";"";"";"fr:commune";"France";"True";"2022-07-22T06:01:06.469000";"2025-11-05T16:24:42.562000";"budget-culturel,collectivite-locale,culture,culture-communale,depenses,depenses-fonctionnement,depenses-investissement,deps-doc,ministeredelaculture";"False";"2";"2";"xls,xlsx";"DCAT";"data.culture.gouv.fr";"";"";"";"0.78";"0";"0";"0";"0";"1";"1";"0";"2161";"362"
"6308455a35e36b025049e2dc";"Nuits de la lecture 2022";"nuits-de-la-lecture-2022";"";"https://www.data.gouv.fr/datasets/nuits-de-la-lecture-2022";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"La 6e édition des Nuits de la lecture du 20 au 23 janvier 2022.";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"True";"2022-08-26T06:00:26.461000";"2025-10-23T10:01:49.730000";"culture,ministeredelaculture";"False";"4";"4";"geojson,zip,json,csv";"";"";"";"";"";"0.67";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"2";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"4109";"1741"
"633518ec6b559831b7eacfa4";"Dépenses du ministère de la Culture par département";"depenses-du-ministere-de-la-culture-par-departement";"";"https://www.data.gouv.fr/datasets/depenses-du-ministere-de-la-culture-par-departement";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Dépenses du ministère de la Culture par département en 2019. Ces dépenses ne comprennent pas les dépenses de personnel.  Source : département de l'analyse budgétaire et de la synthèse, traitement Deps-Doc, ministère de la Culture, 2022";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"False";"2022-09-29T06:02:52.495000";"2025-11-05T16:22:47.176000";"culture,deps-doc,ministeredelaculture";"False";"2";"2";"json,csv";"";"";"";"";"";"0.78";"0";"0";"3";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"1";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"4996";"1095"
"633518ec7d88ad6fb4eacfa4";"Dépenses culturelles des régions par secteur";"depenses-culturelles-des-regions-par-secteur";"";"https://www.data.gouv.fr/datasets/depenses-culturelles-des-regions-par-secteur";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"**Dépenses culturelles des régions par secteur en 2019 et en 2020** , en milliers d’euros et en euros par habitant, pour chaque collectivité régional (y compris Collectivité territoriale unique de Guyane, Martinique et Collectivité de Corse).  Source : comptes de gestion 2019 des régions, Direction générale des finances publiques, ministère chargé de l’Économie, traitement Deps-Doc, ministère de la Culture, 2023";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"False";"2022-09-29T06:02:52.330000";"2025-11-05T16:22:50.566000";"culture,deps-doc,ministeredelaculture";"False";"2";"2";"json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"1";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"3247";"821"
"633518ecb5deca30cdeacfa4";"Dépenses du ministère de la Culture en région";"depenses-du-ministere-de-la-culture-en-region";"";"https://www.data.gouv.fr/datasets/depenses-du-ministere-de-la-culture-en-region";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Dépenses du ministère de la Culture par région en 2019.  Source : département de l'analyse budgétaire et de la synthèse, service des ressources humaines, traitement Deps-Doc, ministère de la Culture, 2022";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"False";"2022-09-29T06:02:52.486000";"2025-11-05T16:22:49.152000";"culture,deps-doc,ministeredelaculture";"False";"2";"2";"json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"3675";"1059"
"633669cc67e8653a40eacfa6";"Dispositif Premières pages par département";"dispositif-premieres-pages-par-departement";"";"https://www.data.gouv.fr/datasets/dispositif-premieres-pages-par-departement";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Dispositif initié par le ministère de la Culture destiné à réduire les inégalités en matière d'accès au livre et à la culture de l'écrit, à sensibiliser les bébés et les très jeunes enfants au livre, à favoriser la collaboration entre les acteurs du livre et ceux de la petite enfance, et à valoriser la littérature jeunesse.Pilotés par les bibliothèques, les projets sensibilisent les enfants de 0 à 3 ans et leur famille à la lecture.";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"False";"2022-09-30T06:00:12.890000";"2025-10-23T10:01:56.568000";"culture,ministeredelaculture";"False";"2";"2";"json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2791";"868"
"633669cd02685f4c8beacfa5";"Contrats départementaux lecture";"contrats-departementaux-lecture";"";"https://www.data.gouv.fr/datasets/contrats-departementaux-lecture";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Liste des départements ayant contractualisé un contrat territoire-lecture avec l’État au 31.12.2021.";"";"punctual";"Licence Ouverte / Open Licence version 2.0";"";"";"";"";"False";"2022-09-30T06:00:13.727000";"2025-11-05T16:22:45.946000";"culture,deps-doc,ministeredelaculture";"False";"2";"2";"json,csv";"";"";"";"";"";"0.67";"0";"0";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2";"0";"{'2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0, '2025-09': 0, '2025-10': 0, '2025-11': 0, '2025-12': 0, '2026-01': 0}";"2900";"807"
